difficulty,word,len,vrlen,brownfq,reuterfq,weblio,binglog,yahoolog,googlelog,gutenfq,pos
6,endurance,9,0.4444444444444444,0,0,3.0,7.181843588,9.245512668,9.276461804,8,1
6,motorway,8,0.375,0,0,3.0,7.181843588,9.285557309,8.99343623,0,7
6,socialist,9,0.4444444444444444,1,0,3.0,7.181843588,8.42975228,8.697229343,0,3
6,backbone,8,0.375,0,0,3.0,7.181843588,8.808885867,9.315970345,6,1
6,energetic,9,0.4444444444444444,0,0,3.0,7.184691431,8.733197265,9.004321374,10,3
6,mouthful,8,0.375,0,0,3.0,7.187520721,9.217483944,9.230448921,8,3
6,sociology,9,0.4444444444444444,0,0,3.0,7.187520721,9.033423755,9.041392685,0,1
6,bacteria,8,0.5,1,0,3.0,7.190331698,9.10720997,9.146128036,0,1
6,enormously,10,0.4,0,0,3.0,7.190331698,8.938019097,8.942008053,3,7
6,multimedia,10,0.5,0,0,3.0,7.193124598,8.974050903,9.245512668,0,5
6,solar,5,0.4,2,0,3.0,7.193124598,9.158362492,8.950851458999999,4,3
6,badminton,9,0.3333333333333333,0,0,3.0,7.201397124,9.267171728,9.278753601,0,1
6,entertaining,12,0.4166666666666667,0,0,3.0,7.201397124,9.1430148,9.127104798,20,5
6,multitude,9,0.4444444444444444,0,0,3.0,7.201397124,9.230448921,9.056904851,271,1
6,solemnly,8,0.25,0,0,3.0,7.201397124,8.80685803,8.782472624,25,7
6,bald,4,0.25,0,0,3.0,7.201397124,9.170261715,9.178976947,34,7
6,envious,7,0.5714285714285714,0,0,3.0,7.206825876,8.753583059,8.933487288,10,3
6,murderer,8,0.375,1,0,3.0,7.206825876,9.037426498,9.045322979,38,1
6,solitary,8,0.375,0,0,3.0,7.206825876,8.911157609,8.521138084,60,3
6,banish,6,0.3333333333333333,0,0,3.0,7.209515015,9.209515015,9.204119983,8,3
6,equation,8,0.625,0,0,3.0,7.214843847999999,8.837588438,9.021189299,0,1
6,Muslim,6,0.3333333333333333,0,0,3.0,7.214843847999999,8.745855195,8.997823081,0,1
6,sophisticated,13,0.38461538461538464,0,0,3.0,7.217483944,9.029383778,9.029383778,1,5
6,bankrupt,8,0.25,0,0,3.0,7.220108088,8.723455672,8.923244019,8,3
6,equip,5,0.6,0,0,3.0,7.222716471,8.984977126,8.976808337000001,1,1
6,mutter,6,0.3333333333333333,0,0,3.0,7.225309282,8.893206753,9.021189299,6,1
6,spacecraft,10,0.3,0,0,3.0,7.227886705,9.096910012999999,9.257678575,0,1
6,banner,6,0.3333333333333333,0,0,3.0,7.227886705,8.875639937,8.860338007000001,24,1
6,equivalent,10,0.5,0,0,3.0,7.230448921,9.250420002,8.666517981,5,3
6,mutton,6,0.3333333333333333,0,0,3.0,7.230448921,9.029383778,9.311753861,9,1
6,spaceship,9,0.3333333333333333,2,0,3.0,7.23299611,9.292256071,9.301029996,0,1
6,banquet,7,0.42857142857142855,0,0,3.0,7.23299611,8.930949031,8.765668555,25,1
6,eternally,9,0.3333333333333333,0,0,3.0,7.235528447,9.136720567000001,9.152288344,11,7
6,span,4,0.25,0,0,3.0,7.238046102999999,8.977266212,9.012837225,14,3
6,barbecue,8,0.5,0,0,3.0,7.240549248,8.683947131,8.77524626,1,1
6,ethical,7,0.42857142857142855,0,0,3.0,7.247973266,9.267171728,9.285557309,3,3
6,narration,9,0.4444444444444444,0,0,3.0,7.247973266,8.85308953,8.841984805,10,1
6,specify,7,0.2857142857142857,0,0,3.0,7.255272505,9.139879086,9.1430148,2,5
6,bargaining,10,0.4,1,3,3.0,7.260071387999999,8.685741739,8.934498451,4,1
6,ethics,6,0.3333333333333333,0,0,3.0,7.264817823,9.506505032,9.495544338,2,1
6,narrative,9,0.4444444444444444,0,0,3.0,7.264817823,9.51851394,9.532754379,12,3
6,spectacular,11,0.3636363636363637,0,0,3.0,7.267171727999999,9.359835482000001,9.346352974,0,3
6,bazaar,6,0.5,1,0,3.0,7.281033367,9.133538908,9.127104798,0,1
6,everlasting,11,0.3636363636363637,1,0,3.0,7.281033367,9.376576957000001,9.267171728,117,5
6,nationalist,11,0.4545454545454545,0,0,3.0,7.2922560710000015,9.269512944,9.31386722,0,3
6,speculation,11,0.4545454545454545,0,0,3.0,7.29666519,9.487138375,9.328379603,10,1
6,beak,4,0.5,0,0,3.0,7.303196057,8.870403905,8.921686475,10,1
6,evolve,6,0.5,0,0,3.0,7.307496037999999,9.644438589,9.67669361,0,5
6,naughty,7,0.2857142857142857,0,0,3.0,7.309630167000001,9.201397124,9.206825876,7,3
6,spicy,5,0.2,0,0,3.0,7.328379602999999,9.555094449,10.09968064,6,1
6,beater,6,0.5,0,0,3.0,7.378397901,9.857935265,9.854306042000001,1,1
6,exaggeration,12,0.5,0,0,3.0,7.392696953,8.936513742,9.053078442999999,6,1
6,naval,5,0.4,0,0,3.0,7.428134794,9.602059991,9.596597096,9,3
6,spinach,7,0.2857142857142857,0,0,3.0,7.480006942999999,9.495544338,9.380211242,1,1
6,beforehand,10,0.4,0,0,3.0,7.624282096,9.592176757,9.450249108,16,1
6,examiner,8,0.5,0,0,4.0,6.658011397,7.574031268,7.514547752999999,0,1
6,navigation,10,0.5,1,0,4.0,6.658964843,7.641474111,8.049218023,3,1
6,spit,4,0.25,0,0,4.0,6.730782276,7.340444115,7.4727564489999985,16,5
6,beneficial,10,0.5,0,0,4.0,6.812913357,7.696356389,7.503790682999999,2,3
6,exceedingly,11,0.3636363636363637,1,0,4.0,6.875061262999999,7.62324929,7.610660162999999,111,7
6,neatly,6,0.3333333333333333,0,0,4.0,6.875061262999999,7.881384657000001,7.821513528,14,7
6,sporty,6,0.16666666666666666,0,0,4.0,6.889301702999999,7.699837726,8.017033339,3,3
6,betrayal,8,0.375,0,0,4.0,6.899273187,7.7355989,7.928395852,1,1
6,excellence,10,0.4,0,0,4.0,6.903089987,7.586587305,8.033423755,24,1
6,needy,5,0.4,0,0,4.0,6.911157609,7.354108439,7.320146286,39,1
6,springtime,10,0.3,0,0,4.0,6.942504106,7.729974286,7.94792362,1,3
6,bilingual,9,0.4444444444444444,0,0,4.0,6.9965116720000005,8.056904851,7.952792443,0,3
6,exceptional,11,0.4545454545454545,0,0,4.0,7.004321374,7.966141733,8.342422681,1,3
6,neighboring,11,0.3636363636363637,0,0,4.0,7.021189299,8.989894564,8.521138084,6,1
6,stability,9,0.3333333333333333,0,0,4.0,7.033423755,7.92992956,7.837588437999999,3,1
6,biography,9,0.3333333333333333,0,0,4.0,7.033423755,7.603144372999999,7.609594409,1,1
6,exclusive,9,0.4444444444444444,0,1,4.0,7.033423755,7.916453949,8.195899652,5,3
6,newcomer,8,0.375,0,0,4.0,7.037426497999999,8.269512944,8.269512944,1,1
6,stack,5,0.2,0,0,4.0,7.037426497999999,8.017033339,8.474216263999999,2,1
6,biting,6,0.3333333333333333,1,0,4.0,7.041392685,7.599883072000001,8.469822016,12,5
6,exclusively,11,0.3636363636363637,0,0,4.0,7.041392685,7.896526217000001,7.709269961,3,7
6,newscaster,10,0.3,0,0,4.0,7.045322979,8.025305865,8.409933123,0,3
6,stagger,7,0.2857142857142857,0,0,4.0,7.045322979,7.975431809,8.037426498,15,1
6,bitterness,10,0.3,0,0,4.0,7.049218023,7.862131379,7.843855423,30,1
6,excursion,9,0.4444444444444444,0,0,4.0,7.049218023,8.198657087,8.283301229,9,1
6,newsletter,10,0.3,0,0,4.0,7.053078443,7.787460475,7.78604121,1,1
6,staircase,9,0.4444444444444444,0,0,4.0,7.0569048510000005,8.041392685,8.257678575,14,1
6,blast,5,0.2,0,1,4.0,7.0569048510000005,8.418301291,8.305351369,33,1
6,execute,7,0.5714285714285714,0,0,4.0,7.0569048510000005,7.984977126,7.537819095,35,3
6,nightclub,9,0.2222222222222222,0,0,4.0,7.0569048510000005,8.33243846,8.318063335,0,3
6,stale,5,0.4,0,0,4.0,7.06069784,8.201397124,7.629409599,7,3
6,bleach,6,0.3333333333333333,0,0,4.0,7.06069784,7.931966115,8.322219295,0,1
6,exhaustion,10,0.5,0,0,4.0,7.064457989,7.981365509,7.979548375,3,1
6,nobility,8,0.375,0,0,4.0,7.064457989,7.72916479,8.133538908,7,1
6,stalk,5,0.2,0,0,4.0,7.064457989,7.626340367,7.57863921,18,1
6,blessed,7,0.2857142857142857,0,0,4.0,7.068185862000001,7.557507202,7.523746467,228,5
6,exploit,7,0.42857142857142855,0,0,4.0,7.068185862000001,7.831229694,7.478566496,8,3
6,nobleman,8,0.375,0,0,4.0,7.068185862000001,7.720985744,7.729974286,17,3
6,standpoint,10,0.3,0,0,4.0,7.068185862000001,8.086359831000001,7.833147112000001,2,1
6,blot,4,0.25,0,0,4.0,7.071882007,8.898176483,8.876794976000001,18,1
6,explosive,9,0.4444444444444444,0,0,4.0,7.071882007,8.439332693999999,8.445604203,1,3
6,noiseless,9,0.4444444444444444,0,0,4.0,7.071882007,8.324282455,8.328379603,15,1
6,startling,9,0.2222222222222222,1,0,4.0,7.0755469610000015,8.1430148,8.390935107,19,5
6,blueprint,9,0.3333333333333333,0,0,4.0,7.0755469610000015,8.720159302999999,8.717670502999999,0,1
6,exporter,8,0.375,0,1,4.0,7.0755469610000015,8.068185862,8.389166084,0,1
6,noisily,7,0.42857142857142855,0,0,4.0,7.079181246,8.008600172000001,9.117271296,0,7
6,starvation,10,0.4,0,0,4.0,7.079181246,8.170261715,8.528916699999998,4,1
6,bodily,6,0.3333333333333333,1,0,4.0,7.08278537,8.204119983,8.190331698,43,7
6,extract,7,0.2857142857142857,0,0,4.0,7.08278537,8.113943352,8.136720567000001,4,3
6,nomination,10,0.5,0,0,4.0,7.086359831,8.413299764,8.041392685,1,1
6,statistics,10,0.3,0,2,4.0,7.086359831,8.113943352,8.669316881,2,1
6,boiling,7,0.42857142857142855,0,0,4.0,7.086359831,7.983626287000001,8.008600172000001,33,5
6,nonetheless,11,0.3636363636363637,0,0,4.0,7.086359831,8.176091259,8.613841822000001,0,7
6,steamship,9,0.3333333333333333,0,0,4.0,7.089905111,8.40654018,8.123851641,3,3
6,boldness,8,0.25,0,0,4.0,7.089905111,7.851258349,7.84260924,13,1
6,fable,5,0.4,0,0,4.0,7.089905111,8.307496038,7.860936621,15,3
6,noodle,6,0.5,0,0,4.0,7.089905111,9.029383778,9.06069784,0,3
6,stillness,9,0.2222222222222222,0,0,4.0,7.089905111,8.243038048999999,8.068185862,20,1
6,booking,7,0.42857142857142855,0,0,4.0,7.093421685,8.352182518,8.939019776,0,5
6,facsimile,9,0.4444444444444444,0,0,4.0,7.093421685,8.326335861,7.930949031,1,3
6,nuisance,8,0.5,0,0,4.0,7.093421685,8.854306042000001,8.346352974,1,1
6,stimulus,8,0.375,0,0,4.0,7.093421685,8.926342447,8.932980822000001,2,1
6,boom,4,0.5,0,0,4.0,7.093421685,8.322219295,8.167317335,8,1
6,faculty,7,0.2857142857142857,0,0,4.0,7.096910013,8.178976947,8.694605199,4,1
6,nun,3,0.3333333333333333,0,0,4.0,7.096910013,8.243038048999999,7.936513742000001,0,3
6,stony,5,0.2,0,0,4.0,7.096910013,8.326335861,8.408239965,15,1
6,boost,5,0.4,0,0,4.0,7.096910013,8.42975228,8.624282096,0,1
6,fake,4,0.5,0,0,4.0,7.096910013,8.217483944,8.330413773,1,3
6,nutrition,9,0.4444444444444444,0,0,4.0,7.100370545,8.786751422,8.768638101,0,1
6,stool,5,0.4,0,0,4.0,7.100370545,8.496929648,7.832508913,11,1
6,booth,5,0.4,0,0,4.0,7.100370545,8.51851394,8.212187604,2,7
6,familiarity,11,0.4545454545454545,0,0,4.0,7.100370545,8.361727836,8.36361198,8,1
6,stoop,5,0.4,0,0,4.0,7.100370545,8.247973266,8.155336037,19,1
6,bounce,6,0.5,0,0,4.0,7.100370545,8.56937391,8.562292864,2,1
6,faraway,7,0.42857142857142855,0,0,4.0,7.100370545,7.971275848999999,8.23299611,0,7
6,oat,3,0.6666666666666666,0,0,4.0,7.103803721,8.369215857,8.862131379,0,3
6,storage,7,0.42857142857142855,0,0,4.0,7.103803721,8.342422681,8.158362492,1,1
6,boycott,7,0.2857142857142857,0,0,4.0,7.103803721,8.307496038,8.303196057000001,0,1
6,farmland,8,0.25,0,0,4.0,7.103803721,8.434568903999999,8.357934847000001,0,1
6,objection,9,0.4444444444444444,0,0,4.0,7.103803721,8.193124597999999,8.58546073,49,1
6,storyteller,11,0.2727272727272727,0,0,4.0,7.103803721,8.123851641,8.117271296,0,1
6,bravery,7,0.2857142857142857,0,0,4.0,7.103803721,7.957128197999999,7.931966115,4,1
6,fascinate,9,0.4444444444444444,0,0,4.0,7.103803721,8.257678575,8.245512668,1,1
6,obscure,7,0.42857142857142855,1,0,4.0,7.103803721,8.079181246000001,8.152288344,21,1
6,storytelling,12,0.25,0,0,4.0,7.103803721,8.409933123,8.158362492,0,5
6,breaking,8,0.375,0,0,4.0,7.10720997,7.95616843,7.915927212000001,85,5
6,fatigue,7,0.5714285714285714,1,0,4.0,7.10720997,8.301029996,8.334453751,15,3
6,obstacle,8,0.375,1,0,4.0,7.10720997,8.553883027000001,8.173186268,10,1
6,straighten,10,0.3,1,0,4.0,7.10720997,8.813580989,8.787460475,0,5
6,bribe,5,0.4,0,0,4.0,7.10720997,8.46834733,8.378397901,11,3
6,fearless,8,0.375,0,0,4.0,7.10720997,8.409933123,8.303196057000001,19,1
6,octopus,7,0.42857142857142855,0,0,4.0,7.11058971,8.776701184,8.78604121,0,1
6,strait,6,0.3333333333333333,0,0,4.0,7.11058971,8.505149978,8.250420002,18,1
6,brighten,8,0.25,0,0,4.0,7.11058971,8.615950052,8.583198774,2,5
6,federation,10,0.5,2,0,4.0,7.11058971,8.10720997,8.075546961,0,1
6,odor,4,0.5,0,0,4.0,7.11058971,8.46686762,8.161368002,22,1
6,stray,5,0.2,0,0,4.0,7.11058971,8.326335861,8.44870632,15,1
6,brightness,10,0.2,0,0,4.0,7.113943352000001,8.344392274,8.444044796,34,1
6,feeble,6,0.5,0,0,4.0,7.113943352000001,8.72916479,8.079181246000001,39,3
6,offender,8,0.375,0,0,4.0,7.113943352000001,8.462397998,8.437750563,2,1
6,strife,6,0.3333333333333333,0,0,4.0,7.113943352000001,8.536558442999999,8.120573931000001,57,1
6,brilliance,10,0.4,0,0,4.0,7.113943352000001,8.625312451000001,8.625312451000001,1,1
6,feminist,8,0.375,0,0,4.0,7.117271296,8.788168371,8.77524626,0,1
6,offshore,8,0.375,0,0,4.0,7.117271296,8.909556028999999,8.190331698,0,1
6,structural,10,0.3,0,0,4.0,7.117271296,7.996073654,7.985426474,1,3
6,brook,5,0.4,0,0,4.0,7.117271296,8.62324929,8.252853031,58,1
6,financially,11,0.3636363636363637,0,0,4.0,7.117271296,8.369215857,8.463892989,0,7
6,offspring,9,0.2222222222222222,0,0,4.0,7.117271296,8.328379603,8.755112266,37,5
6,stump,5,0.2,0,0,4.0,7.117271296,8.838849091,8.852479994,22,1
6,broom,5,0.4,0,0,4.0,7.117271296,8.445604203,9.012837225,8,1
6,fireproof,9,0.4444444444444444,0,0,4.0,7.117271296,8.123851641,8.100370545,0,1
6,opener,6,0.5,0,0,4.0,7.117271296,8.11058971,8.117271296,2,1
6,stupidity,9,0.3333333333333333,0,0,4.0,7.120573931,8.161368002,8.184691431000001,9,1
6,Buddhism,8,0.25,0,0,4.0,7.120573931,8.136720567000001,8.120573931000001,1,1
6,firework,8,0.375,0,0,4.0,7.120573931,8.434568903999999,8.756636108,5,5
6,optional,8,0.5,0,0,4.0,7.120573931,8.489958479,8.638489257,0,3
6,subtle,6,0.3333333333333333,0,0,4.0,7.123851641,8.527629901000001,8.646403726,35,3
6,Buddhist,8,0.25,0,0,4.0,7.123851641,8.442479769,8.942999593,1,1
6,fitness,7,0.2857142857142857,0,0,4.0,7.127104798,8.204119983,8.599883072,2,1
6,orbit,5,0.4,1,0,4.0,7.127104798,8.414973348,8.369215857,2,1
6,succession,10,0.4,0,0,4.0,7.127104798,8.276461804,8.849419414,12,1
6,builder,7,0.42857142857142855,0,0,4.0,7.127104798,8.650307523,8.11058971,5,1
6,flatten,7,0.2857142857142857,0,0,4.0,7.127104798,8.562292864,8.657055853,0,5
6,orchard,7,0.2857142857142857,0,0,4.0,7.130333768,8.84260924,8.811575006,25,7
6,successive,10,0.4,0,0,4.0,7.130333768,8.909020854,8.895422546,9,3
6,burial,6,0.5,0,0,4.0,7.130333768,8.334453751,8.012837225,27,3
6,fleet,5,0.4,0,0,4.0,7.130333768,8.547774705,8.981365509,18,1
6,orient,6,0.5,0,0,4.0,7.130333768,8.437750563,8.26245109,11,1
6,successor,9,0.3333333333333333,0,0,4.0,7.130333768,8.540329475,8.356025857,1,1
6,businesslike,12,0.4166666666666667,0,0,4.0,7.130333768,8.426511261,8.436162647,1,1
6,flexibility,11,0.3636363636363637,0,0,4.0,7.133538907999999,7.913283902000001,7.922206277000001,1,1
6,originality,11,0.4545454545454545,0,0,4.0,7.136720567,8.605305046,8.598790507,0,1
6,sufficiency,11,0.3636363636363637,0,0,4.0,7.136720567,8.994317152999999,8.025305865,5,1
6,buzz,4,0.25,0,0,4.0,7.136720567,8.57863921,8.511883361,5,1
6,fling,5,0.2,0,0,4.0,7.136720567,8.51851394,8.588831726,11,5
6,ornamental,10,0.4,0,0,4.0,7.136720567,8.697229343,8.691081492,8,3
6,summary,7,0.2857142857142857,0,0,4.0,7.136720567,9.161368002,9.167317335,5,3
6,fluid,5,0.4,1,0,4.0,7.136720567,8.767897616,8.222716471,24,1
6,orphan,6,0.3333333333333333,0,0,4.0,7.136720567,8.471291711000001,8.505149978,8,1
6,supervision,11,0.4545454545454545,0,0,4.0,7.136720567,8.918554531,8.625312451000001,1,1
6,calculator,10,0.4,0,0,4.0,7.1398790860000005,8.69019608,8.691081492,0,1
6,flutter,7,0.2857142857142857,0,0,4.0,7.1398790860000005,8.667452953,8.283301229,10,1
6,orthodox,8,0.375,0,0,4.0,7.1398790860000005,8.385606274,8.382017043,4,3
6,supplement,10,0.3,0,0,4.0,7.1398790860000005,8.800717078,8.7930916,1,1
6,caller,6,0.3333333333333333,0,0,4.0,7.1398790860000005,8.369215857,8.553883027000001,0,1
6,folding,7,0.2857142857142857,0,0,4.0,7.1398790860000005,8.751279104,9.086359831000001,18,5
6,outbreak,8,0.5,0,0,4.0,7.1430148,8.290034611,8.803457116,3,3
6,suppress,8,0.25,0,0,4.0,7.1430148,9.08278537,8.774516966,3,1
6,calmness,8,0.25,0,0,4.0,7.1430148,8.399673721000001,8.597695186000001,35,1
6,folly,5,0.2,0,0,4.0,7.146128036,8.6599162,8.614897216000001,96,7
6,outsider,8,0.5,0,0,4.0,7.146128036,8.638489257,8.513217599999999,2,3
6,surf,4,0.25,0,0,4.0,7.146128036,8.719331287000001,8.754348336,10,1
6,campground,10,0.3,0,0,4.0,7.146128036,8.23299611,8.459392487999999,0,1
6,forgiveness,11,0.3636363636363637,0,0,4.0,7.146128036,8.57634135,7.843232778,15,1
6,outskirt,8,0.375,0,0,4.0,7.149219112999999,8.31386722,8.591064607,0,1
6,surname,7,0.42857142857142855,0,0,4.0,7.1553360370000005,8.527629901000001,8.586587305,10,1
6,cannon,6,0.3333333333333333,0,0,4.0,7.1553360370000005,8.694605199,8.962842681,24,1
6,formality,9,0.3333333333333333,0,0,4.0,7.158362492,8.984977126,8.970346876,6,1
6,oval,4,0.5,1,0,4.0,7.161368002000001,8.802089257999999,8.98721923,5,3
6,suspense,8,0.375,0,0,4.0,7.164352856,9.638489257,9.636487896,33,1
6,canyon,6,0.3333333333333333,0,0,4.0,7.167317335,8.613841822000001,8.619093331,0,1
6,formula,7,0.42857142857142855,0,0,4.0,7.167317335,8.808885867,8.469822016,4,1
6,overthrow,9,0.3333333333333333,0,0,4.0,7.167317335,8.797959644,8.28780173,25,1
6,swamp,5,0.2,0,0,4.0,7.167317335,8.915927212,8.900367129,10,1
6,capability,10,0.4,0,0,4.0,7.167317335,8.996073654,9.008600172000001,1,1
6,fortnight,9,0.2222222222222222,0,0,4.0,7.173186267999999,8.875639937,8.56937391,54,5
6,overtime,8,0.5,0,0,4.0,7.173186267999999,8.72916479,8.513217599999999,0,3
6,sway,4,0.25,0,0,4.0,7.173186267999999,8.822168078999999,8.807535028,19,1
6,caress,6,0.3333333333333333,0,0,4.0,7.176091259,8.759667845,9.123851641,6,1
6,fossil,6,0.3333333333333333,0,0,4.0,7.181843588,8.964730921000001,8.346352974,2,1
6,overweight,10,0.4,0,0,4.0,7.187520721,8.369215857,8.161368002,0,5
6,sweetheart,10,0.4,0,0,4.0,7.204119982999999,8.31386722,8.311753861,1,7
6,cargo,5,0.4,0,0,4.0,7.204119982999999,8.838849091,8.840106094,4,3
6,foster,6,0.3333333333333333,5,0,4.0,7.209515015,9.432969291000001,9.037426498,1,1
6,overwhelm,9,0.3333333333333333,0,0,4.0,7.209515015,9.08278537,8.522444234,4,5
6,sweetly,7,0.2857142857142857,0,0,4.0,7.212187603999999,8.780317312000001,8.586587305,14,7
6,carrier,7,0.42857142857142855,0,0,4.0,7.212187603999999,8.609594409,8.120573931000001,2,1
6,foul,4,0.5,1,0,4.0,7.214843847999999,9.572871602000001,9.267171728,57,3
6,overwork,8,0.375,0,0,4.0,7.220108088,9.206825876,9.198657087,1,1
6,sweetness,9,0.3333333333333333,0,0,4.0,7.222716471,8.822821645,8.773054692999999,33,1
6,cartoon,7,0.42857142857142855,0,0,4.0,7.225309282,9.008600172000001,8.743509765,0,1
6,fowl,4,0.25,0,0,4.0,7.227886705,8.755874856,8.821513527999999,57,1
6,owing,5,0.4,0,0,4.0,7.227886705,8.937517892,8.561101384,33,5
6,swimsuit,8,0.375,0,0,4.0,7.23299611,9.053078442999999,8.26245109,0,1
6,cashier,7,0.42857142857142855,0,0,4.0,7.240549248,8.846955325,8.851869601,1,3
6,fraction,8,0.375,0,0,4.0,7.247973266,9.217483944,9.214843848,1,1
6,ownership,9,0.3333333333333333,0,0,4.0,7.26245109,9.264817823,8.998695158,1,1
6,syllable,8,0.25,0,0,4.0,7.283301229,9.075546961,9.056904851,28,3
6,casually,8,0.375,0,0,4.0,7.2922560710000015,9.5132176,9.488550717,7,7
6,fragment,8,0.25,0,0,4.0,7.318063335,8.915399835,8.940516485,2,3
6,symbolic,8,0.25,0,0,4.0,7.320146286,9.36361198,9.743509765,2,3
6,cello,5,0.4,0,0,4.0,7.536558443,9.649334859,9.656098202,0,1
6,framework,9,0.3333333333333333,0,0,5.0,6.36361198,7.06069784,7.100370545,5,1
6,pant,4,0.25,0,0,5.0,6.46834733,7.403120521,7.825426117999999,4,3
6,sympathize,10,0.3,1,0,5.0,6.592176757000001,7.615950052,7.394451681,5,1
6,cemetery,8,0.375,0,0,5.0,6.710117365,7.611723307999999,7.346352974,2,1
6,freshly,7,0.14285714285714285,0,0,5.0,6.737192642999999,7.089905111,7.664641976,7,7
6,paradox,7,0.42857142857142855,0,0,5.0,6.884795364,7.807535027999999,8.338456493999999,14,3
6,symptom,7,0.14285714285714285,0,0,5.0,6.905256049,7.733197265,7.762678564,9,3
6,certainty,9,0.3333333333333333,0,0,5.0,6.9201233260000015,7.8208579889999985,7.786751422,41,1
6,frustrate,9,0.3333333333333333,0,0,5.0,6.933487287999999,7.680335512999999,7.707570176,7,1
6,parliamentary,13,0.38461538461538464,0,0,5.0,6.972665592,8.004321374,7.992111488,0,3
6,systematic,10,0.3,0,0,5.0,7.008600172,7.972202837999999,7.932473765,3,3
6,certificate,11,0.4545454545454545,0,0,5.0,7.008600172,7.753583058999999,7.752048447999999,5,1
6,fuck,4,0.25,0,0,5.0,7.008600172,7.701567985,7.727541257,0,5
6,parlor,6,0.3333333333333333,1,0,5.0,7.021189299,7.865103975,7.72427587,8,3
6,chairperson,11,0.3636363636363637,0,0,5.0,7.025305865,7.877946952,7.84260924,0,1
6,fucking,7,0.2857142857142857,0,0,5.0,7.025305865,8.149219113,7.711807229,0,5
6,partially,9,0.3333333333333333,1,0,5.0,7.033423755,7.872738827,7.841984805,13,7
6,tablet,6,0.3333333333333333,0,0,5.0,7.037426497999999,8.012837225,8.004321374,2,3
6,challenger,10,0.3,0,0,5.0,7.037426497999999,7.937016107000001,7.954724791,1,1
6,fulfillment,11,0.2727272727272727,0,0,5.0,7.045322979,7.937517892000001,8.008600172000001,0,1
6,participant,11,0.3636363636363637,0,0,5.0,7.053078443,7.880813592000001,7.862131379,0,1
6,tackle,6,0.3333333333333333,0,0,5.0,7.06069784,7.710117365,7.717670503,12,1
6,changeable,10,0.4,0,0,5.0,7.064457989,7.664641976,8.103803721,3,3
6,funding,7,0.2857142857142857,0,0,5.0,7.068185862000001,8.397940009,7.650307522999999,0,1
6,participation,13,0.4615384615384616,0,0,5.0,7.068185862000001,7.814247596,7.811575006,0,1
6,tag,3,0.3333333333333333,0,0,5.0,7.071882007,8.264817823,8.161368002,3,1
6,characterize,12,0.4166666666666667,0,0,5.0,7.0755469610000015,7.9201233260000015,7.920645001,0,1
6,furthermore,11,0.3636363636363637,1,0,5.0,7.079181246,8.274157849,8.252853031,7,7
6,pastry,6,0.16666666666666666,0,0,5.0,7.079181246,8.004321374,7.989449818,0,1
6,tasty,5,0.2,0,0,5.0,7.08278537,8.079181246000001,8.117271296,0,3
6,cheaply,7,0.2857142857142857,0,0,5.0,7.086359831,7.826074802999999,7.807535027999999,1,1
6,fuss,4,0.25,0,0,5.0,7.089905111,7.935003151,7.924795996,10,3
6,patent,6,0.3333333333333333,0,0,5.0,7.089905111,8.086359831000001,7.967079733999999,5,1
6,taxation,8,0.5,0,0,5.0,7.089905111,8.257678575,8.089905111,1,1
6,cheapness,9,0.3333333333333333,0,0,5.0,7.093421685,8.532754379,8.33243846,0,1
6,fuzzy,5,0.2,0,0,5.0,7.096910013,8.064457989,8.549003262000001,1,3
6,paw,3,0.3333333333333333,1,0,5.0,7.096910013,7.899273187,8.437750563,23,1
6,taxpayer,8,0.375,0,0,5.0,7.100370545,9.551449997999999,8.839478047,0,1
6,checkup,7,0.2857142857142857,0,0,5.0,7.100370545,8.004321374,8.021189299,0,1
6,peacefully,10,0.4,0,0,5.0,7.100370545,7.927370363,7.929418926,3,7
6,teamwork,8,0.375,0,0,5.0,7.100370545,8.021189299,8.008600172000001,0,5
6,chilly,6,0.16666666666666666,0,0,5.0,7.100370545,8.320146286,7.64738297,4,7
6,gallon,6,0.3333333333333333,0,0,5.0,7.100370545,8.414973348,8.193124597999999,5,3
6,peacock,7,0.42857142857142855,0,0,5.0,7.103803721,8.369215857,8.041392685,5,1
6,teaspoon,8,0.5,0,0,5.0,7.103803721,8.371067862,7.942504106,1,1
6,choke,5,0.4,0,0,5.0,7.103803721,8.113943352,8.11058971,6,5
6,gasp,4,0.25,0,0,5.0,7.10720997,8.164352856,8.607455023,10,3
6,peck,4,0.25,0,0,5.0,7.10720997,7.972202837999999,7.980003372,0,1
6,teaspoonful,11,0.4545454545454545,0,0,5.0,7.10720997,8.214843848,8.198657087,0,3
6,circulation,11,0.4545454545454545,0,0,5.0,7.11058971,8.457881897,8.416640507,4,1
6,gateway,7,0.42857142857142855,0,0,5.0,7.11058971,8.238046103,8.184691431000001,6,1
6,peculiarity,11,0.4545454545454545,0,0,5.0,7.113943352000001,8.049218023,8.201397124,9,1
6,technician,10,0.4,1,0,5.0,7.113943352000001,8.45484486,8.029383778,0,3
6,cite,4,0.5,0,0,5.0,7.127104798,8.664641976,8.644438589,1,1
6,gathering,9,0.3333333333333333,0,0,5.0,7.133538907999999,8.45484486,8.130333768,40,5
6,peculiarly,10,0.4,0,0,5.0,7.136720567,8.522444234,8.980457892,24,3
6,telegraph,9,0.3333333333333333,0,0,5.0,7.136720567,8.563481085,8.382017043,3,1
